,db_path,generated_sql,gold_sql,question,isCorrect
5316,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT COUNT(*) AS NumberOfProductsNotMadeBySony
FROM Products P
LEFT JOIN Manufacturers M ON P.Manufacturer = M.Code
WHERE M.Name <> 'Sony';",SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony'),Find number of products which Sony does not make.,False
5317,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT COUNT(*) FROM Products WHERE Manufacturer NOT IN (SELECT Code FROM Manufacturers WHERE Name = 'Sony');,SELECT count(DISTINCT name) FROM products WHERE name NOT IN (SELECT T1.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T2.name  =  'Sony'),How many products are not made by Sony?,False
5318,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Manufacturers WHERE Code NOT IN (SELECT Manufacturer FROM Products WHERE Name = 'DVD drive');,SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive',Find the name of companies that do not make DVD drive.,True
5319,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Manufacturers WHERE Code NOT IN (SELECT Manufacturer FROM Products WHERE Name = 'DVD drive'),SELECT name FROM manufacturers EXCEPT SELECT T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code WHERE T1.name  =  'DVD drive',What are the names of companies that do not make DVD drives?,True
5320,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Manufacturers.Name, COUNT(Products.Code) AS NumberOfProducts
FROM Manufacturers
JOIN Products ON Manufacturers.Code = Products.Manufacturer
GROUP BY Manufacturers.Name;","SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name","Find the number of products for each manufacturer, showing the name of each company.",False
5321,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Manufacturers.Name, COUNT(Products.Code) AS NumberOfProducts
FROM Products
JOIN Manufacturers ON Products.Manufacturer = Manufacturers.Code
GROUP BY Manufacturers.Name;","SELECT count(*) ,  T2.name FROM products AS T1 JOIN manufacturers AS T2 ON T1.Manufacturer  =  T2.code GROUP BY T2.name",How many products are there for each manufacturer?,False
5322,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Products;,SELECT Name FROM Products,Select the names of all the products in the store.,True
5323,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Products;,SELECT Name FROM Products,What are the names of all products?,True
5324,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Products.Name, Products.Price 
FROM Products;","SELECT name ,  price FROM products",Select the names and the prices of all the products in the store.,True
5325,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Products.Name, Products.Price 
FROM Products;","SELECT name ,  price FROM products",What are the names and prices of all products in the store?,True
5326,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Products WHERE Price <= 200;,SELECT name FROM products WHERE price  <=  200,Select the name of the products with a price less than or equal to $200.,True
5327,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT Name FROM Products WHERE Price <= 200;,SELECT name FROM products WHERE price  <=  200,What are the names of products with price at most 200?,True
5328,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT * FROM Products WHERE Price BETWEEN 60 AND 120;,SELECT * FROM products WHERE price BETWEEN 60 AND 120,Find all information of all the products with a price between $60 and $120.,True
5329,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT * FROM Products WHERE Price BETWEEN 60 AND 120;,SELECT * FROM products WHERE price BETWEEN 60 AND 120,What is all the information of all the products that have a price between 60 and 120?,True
5330,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT AVG(Price) AS Average_Price FROM Products;,SELECT avg(price) FROM products,Compute the average price of all the products.,False
5331,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT AVG(Price) FROM Products;,SELECT avg(price) FROM products,What is the average price across all products?,False
5332,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT AVG(Price) FROM Products WHERE Manufacturer = 2,SELECT avg(price) FROM products WHERE Manufacturer  =  2,Compute the average price of all products with manufacturer code equal to 2.,False
5333,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT AVG(Price) AS AveragePrice
FROM Products
WHERE Manufacturer = 2;",SELECT avg(price) FROM products WHERE Manufacturer  =  2,What is the average price of products with manufacturer codes equal to 2?,False
5334,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT COUNT(*) FROM Products WHERE Price >= 180;,SELECT count(*) FROM products WHERE price >= 180,Compute the number of products with a price larger than or equal to $180.,False
5335,spider_data/database/manufactory_1/manufactory_1.sqlite,SELECT COUNT(*) FROM Products WHERE Price >= 180;,SELECT count(*) FROM products WHERE price >= 180,How many products have prices of at least 180?,False
5336,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Products.Name, Products.Price 
FROM Products 
WHERE Products.Price >= 180 
ORDER BY Products.Price DESC, Products.Name ASC;","SELECT name ,  price FROM products WHERE price  >=  180 ORDER BY price DESC ,  name ASC","Select the name and price of all products with a price larger than or equal to $180, and sort first by price (in descending order), and then by name  (in ascending order).",True
5337,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Products.Name, Products.Price FROM Products WHERE Products.Price >= 180 ORDER BY Products.Price DESC, Products.Name ASC;","SELECT name ,  price FROM products WHERE price  >=  180 ORDER BY price DESC ,  name ASC","What are the names and prices of products that cost at least 180, sorted by price decreasing and name ascending?",True
5338,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT p.*, m.*
FROM Products p
JOIN Manufacturers m ON p.Manufacturer = m.Code;
cannot reindex on an axis with duplicate labels",SELECT * FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code,Select all the data from the products and each product's manufacturer.,False
5339,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Products.Code, Products.Name, Products.Price, Manufacturers.Name AS Manufacturer_Name FROM Products JOIN Manufacturers ON Products.Manufacturer = Manufacturers.Code
Reindexing only valid with uniquely valued Index objects",SELECT * FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code,"What is all the product data, as well as  each product's manufacturer?",False
5340,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Manufacturers.Code, AVG(Products.Price) AS Average_Price
FROM Manufacturers
JOIN Products ON Manufacturers.Code = Products.Manufacturer
GROUP BY Manufacturers.Code;","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer","Select the average price of each manufacturer's products, showing only the manufacturer's code.",False
5341,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Manufacturers.Code, AVG(Products.Price) AS AveragePrice
FROM Products
JOIN Manufacturers ON Products.Manufacturer = Manufacturers.Code
GROUP BY Manufacturers.Code;","SELECT AVG(Price) ,  Manufacturer FROM Products GROUP BY Manufacturer","What are the average prices of products, grouped by manufacturer code?",False
5342,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT M.Name AS ManufacturerName, AVG(P.Price) AS AveragePrice
FROM Manufacturers M
JOIN Products P ON M.Code = P.Manufacturer
GROUP BY M.Name;","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name","Select the average price of each manufacturer's products, showing the manufacturer's name.",False
5343,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Manufacturers.Name, AVG(Products.Price) AS AveragePrice
FROM Products
JOIN Manufacturers ON Products.Manufacturer = Manufacturers.Code
GROUP BY Manufacturers.Name;","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name","What are the average prices of products, grouped by manufacturer name?",False
5344,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT M.Name
FROM Manufacturers M
JOIN Products P ON M.Code = P.Manufacturer
GROUP BY M.Name
HAVING AVG(P.Price) >= 150;","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150",Select the names of manufacturer whose products have an average price higher than or equal to $150.,False
5345,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT 
    M.Name AS ManufacturerName,
    AVG(P.Price) AS AveragePrice
FROM 
    Manufacturers M
JOIN 
    Products P ON M.Code = P.Manufacturer
GROUP BY 
    M.Name
HAVING 
    AVG(P.Price) >= 150;","SELECT avg(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name HAVING avg(T1.price) >= 150",What are the names and average prices of products for manufacturers whose products cost on average 150 or more?,False
5346,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Name, Price FROM Products ORDER BY Price ASC LIMIT 1;","SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1",Select the name and price of the cheapest product.,True
5347,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT Name, Price FROM Products ORDER BY Price ASC LIMIT 1;","SELECT name ,  price FROM Products ORDER BY price ASC LIMIT 1",What is the name and price of the cheapest product?,True
5348,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT M.Name AS Manufacturer, P.Name AS ProductName, P.Price AS Price
FROM Manufacturers M
JOIN Products P ON M.Code = P.Manufacturer
WHERE (M.Code, P.Price) IN (
    SELECT Manufacturer, MAX(Price)
    FROM Products
    GROUP BY Manufacturer
);
Reindexing only valid with uniquely valued Index objects","SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name",Select the name of each manufacturer along with the name and price of its most expensive product.,False
5349,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT M.Name AS Manufacturer, P.Name AS Product, P.Price AS Price
FROM Manufacturers M
JOIN Products P ON M.Code = P.Manufacturer
WHERE P.Price = (
    SELECT MAX(Price)
    FROM Products
    WHERE Manufacturer = M.Code
);
Reindexing only valid with uniquely valued Index objects","SELECT T1.Name ,  max(T1.Price) ,  T2.name FROM products AS T1 JOIN Manufacturers AS T2 ON T1.manufacturer  =  T2.code GROUP BY T2.name","For each manufacturer name, what are the names and prices of their most expensive product?",False
5350,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT 
    p.Code,
    p.Name,
    p.Price
FROM 
    Products p
INNER JOIN (
    SELECT 
        Manufacturer, 
        MIN(Price) AS MinPrice
    FROM 
        Products
    GROUP BY 
        Manufacturer
) m ON p.Manufacturer = m.Manufacturer AND p.Price = m.MinPrice;","SELECT code ,  name ,  min(price) FROM products GROUP BY name",Select the code of the product that is cheapest in each product category.,False
5351,spider_data/database/manufactory_1/manufactory_1.sqlite,"SELECT p.Code, p.Name, MIN(p.Price) AS Cheapest_Price
FROM Products p
JOIN Manufacturers m ON p.Manufacturer = m.Code
GROUP BY p.Name;","SELECT code ,  name ,  min(price) FROM products GROUP BY name",What are the codes and names of the cheapest products in each category?,False
5352,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT problem_log_id 
FROM Problem_Log 
ORDER BY log_entry_date DESC 
LIMIT 1;",SELECT problem_log_id FROM problem_log ORDER BY log_entry_date DESC LIMIT 1,What is the id of the problem log that is created most recently?,True
5353,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT problem_log_id FROM Problem_Log ORDER BY log_entry_date DESC LIMIT 1;,SELECT problem_log_id FROM problem_log ORDER BY log_entry_date DESC LIMIT 1,Which problem log was created most recently? Give me the log id.,True
5354,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"To find the oldest log id and its corresponding problem id, you can use the following SQL query:


SELECT problem_log_id, problem_id, MIN(log_entry_date) AS oldest_date
FROM Problem_Log
GROUP BY problem_id
ORDER BY oldest_date ASC
LIMIT 1;


This query selects the `problem_log_id`, `problem_id`, and the minimum `log_entry_date` from the `Problem_Log` table. It groups the results by `problem_id` to ensure that each problem has its earliest log entry date. The results are then ordered in ascending order based on the oldest log entry date, and the `LIMIT 1` clause ensures that only the oldest log id and its corresponding problem id are returned.
Execution failed on sql 'To find the oldest log id and its corresponding problem id, you can use the following SQL query:


SELECT problem_log_id, problem_id, MIN(log_entry_date) AS oldest_date
FROM Problem_Log
GROUP BY problem_id
ORDER BY oldest_date ASC
LIMIT 1;


This query selects the `problem_log_id`, `problem_id`, and the minimum `log_entry_date` from the `Problem_Log` table. It groups the results by `problem_id` to ensure that each problem has its earliest log entry date. The results are then ordered in ascending order based on the oldest log entry date, and the `LIMIT 1` clause ensures that only the oldest log id and its corresponding problem id are returned.': near ""To"": syntax error","SELECT problem_log_id ,  problem_id FROM problem_log ORDER BY log_entry_date LIMIT 1",What is the oldest log id and its corresponding problem id?,False
5355,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT pl.problem_log_id, pl.problem_id
FROM Problem_Log pl
ORDER BY pl.log_entry_date ASC
LIMIT 1;","SELECT problem_log_id ,  problem_id FROM problem_log ORDER BY log_entry_date LIMIT 1",Find the oldest log id and its corresponding problem id.,True
5356,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT pl.problem_log_id, pl.log_entry_date 
FROM Problem_Log pl 
WHERE pl.problem_id = 10;","SELECT problem_log_id ,  log_entry_date FROM problem_log WHERE problem_id = 10",Find all the ids and dates of the logs for the problem whose id is 10.,True
5357,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT pl.problem_log_id, pl.log_entry_date
FROM Problem_Log pl
WHERE pl.problem_id = 10;","SELECT problem_log_id ,  log_entry_date FROM problem_log WHERE problem_id = 10","For the problem with id 10, return the ids and dates of its problem logs.",True
5358,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT pl.problem_log_id, plc.problem_category_description
FROM Problem_Log pl
JOIN Problem_Category_Codes plc ON pl.problem_category_code = plc.problem_category_code;","SELECT problem_log_id ,  log_entry_description FROM problem_log",List all the log ids and their descriptions from the problem logs.,False
5359,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT 
    pl.problem_log_id, 
    pl.log_entry_description
FROM 
    Problem_Log pl
JOIN 
    Problems p ON pl.problem_id = p.problem_id;","SELECT problem_log_id ,  log_entry_description FROM problem_log",What are the log id and entry description of each problem?,True
5360,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT DISTINCT s.staff_first_name, s.staff_last_name
FROM Staff s
JOIN Problem_Log pl ON s.staff_id = pl.assigned_to_staff_id
WHERE pl.problem_id = 1;","SELECT DISTINCT staff_first_name ,  staff_last_name FROM staff AS T1 JOIN problem_log AS T2 ON T1.staff_id = T2.assigned_to_staff_id WHERE T2.problem_id = 1",List the first and last names of all distinct staff members who are assigned to the problem whose id is 1.,True
5361,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT s.staff_first_name, s.staff_last_name
FROM Staff s
JOIN Problem_Log pl ON s.staff_id = pl.assigned_to_staff_id
WHERE pl.problem_id = 1;","SELECT DISTINCT staff_first_name ,  staff_last_name FROM staff AS T1 JOIN problem_log AS T2 ON T1.staff_id = T2.assigned_to_staff_id WHERE T2.problem_id = 1",Which staff members are assigned to the problem with id 1? Give me their first and last names.,True
5362,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT pl.problem_id, pl.problem_log_id 
FROM Problem_Log pl 
JOIN Staff s ON pl.assigned_to_staff_id = s.staff_id 
WHERE s.staff_first_name = 'Rylan' AND s.staff_last_name = 'Homenick';","SELECT DISTINCT T2.problem_id ,  T2.problem_log_id FROM staff AS T1 JOIN problem_log AS T2 ON T1.staff_id = T2.assigned_to_staff_id WHERE T1.staff_first_name = ""Rylan"" AND T1.staff_last_name = ""Homenick""",List the problem id and log id which are assigned to the staff named Rylan Homenick.,True
5363,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT p.problem_id, pl.problem_log_id FROM Staff s JOIN Problems p ON s.staff_id = p.reported_by_staff_id JOIN Problem_Log pl ON p.problem_id = pl.problem_id WHERE s.staff_first_name = 'Rylan' AND s.staff_last_name = 'Homenick';","SELECT DISTINCT T2.problem_id ,  T2.problem_log_id FROM staff AS T1 JOIN problem_log AS T2 ON T1.staff_id = T2.assigned_to_staff_id WHERE T1.staff_first_name = ""Rylan"" AND T1.staff_last_name = ""Homenick""",Which problem id and log id are assigned to the staff named Rylan Homenick?,False
5364,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT COUNT(*) 
FROM Problems 
WHERE product_id = (
    SELECT product_id 
    FROM Product 
    WHERE product_name = 'voluptatem'
);","SELECT count(*) FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id WHERE T1.product_name = ""voluptatem""",How many problems are there for product voluptatem?,False
5365,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT COUNT(*)
FROM Problems
JOIN Product ON Problems.product_id = Product.product_id
WHERE Product.product_name = 'voluptatem';","SELECT count(*) FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id WHERE T1.product_name = ""voluptatem""","How many problems did the product called ""voluptatem"" have in record?",False
5366,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT p.problem_id, pr.product_name, COUNT(*) as number_of_problems
FROM Problems p
JOIN Product pr ON p.product_id = pr.product_id
GROUP BY p.problem_id, pr.product_name
ORDER BY number_of_problems DESC
LIMIT 1;","SELECT count(*) ,  T1.product_name FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_name ORDER BY count(*) DESC LIMIT 1",How many problems does the product with the most problems have? List the number of the problems and product name.,False
5367,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT 
    P.product_name, 
    COUNT(Pro.problem_id) AS number_of_problems
FROM 
    Product P
JOIN 
    Problems Pro ON P.product_id = Pro.product_id
GROUP BY 
    P.product_id, 
    P.product_name
ORDER BY 
    number_of_problems DESC
LIMIT 1;","SELECT count(*) ,  T1.product_name FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_name ORDER BY count(*) DESC LIMIT 1",Which product has the most problems? Give me the number of problems and the product name.,False
5368,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT 
    p.problem_description
FROM 
    Problems p
JOIN 
    Staff s ON p.reported_by_staff_id = s.staff_id
JOIN 
    Problem_Log pl ON p.problem_id = pl.problem_id
WHERE 
    s.staff_first_name = 'Christop';","SELECT T1.problem_description FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Christop""",Give me a list of descriptions of the problems that are reported by the staff whose first name is Christop.,False
5369,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT P.problem_description
FROM Problems AS P
JOIN Problem_Log AS PL ON P.problem_id = PL.problem_id
JOIN Staff AS S ON P.reported_by_staff_id = S.staff_id
WHERE S.staff_first_name = 'Christop';","SELECT T1.problem_description FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Christop""","Which problems are reported by the staff with first name ""Christop""? Show the descriptions of the problems.",False
5370,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT DISTINCT problem_id
FROM Problems
WHERE reported_by_staff_id IN (
    SELECT staff_id
    FROM Staff
    WHERE staff_last_name = 'Bosco'
);","SELECT T1.problem_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_last_name = ""Bosco""",Find the ids of the problems that are reported by the staff whose last name is Bosco.,True
5371,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT T1.problem_id FROM Problems AS T1 JOIN Staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_last_name = 'Bosco',"SELECT T1.problem_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_last_name = ""Bosco""","Which problems are reported by the staff with last name ""Bosco""? Show the ids of the problems.",True
5372,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT problem_id FROM Problems WHERE date_problem_reported > '1978-06-26',"SELECT problem_id FROM problems WHERE date_problem_reported > ""1978-06-26""",What are the ids of the problems which are reported after 1978-06-26?,True
5373,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT problem_id FROM Problems WHERE date_problem_reported > '1978-06-26',"SELECT problem_id FROM problems WHERE date_problem_reported > ""1978-06-26""",Find the ids of the problems reported after 1978-06-26.,True
5374,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT problem_id FROM Problems WHERE date_problem_reported < '1978-06-26';,"SELECT problem_id FROM problems WHERE date_problem_reported < ""1978-06-26""",What are the ids of the problems which are reported before 1978-06-26?,True
5375,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT problem_id
FROM Problems
WHERE date_problem_reported < '1978-06-26';","SELECT problem_id FROM problems WHERE date_problem_reported < ""1978-06-26""",Which problems are reported before 1978-06-26? Give me the ids of the problems.,True
5376,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT p.product_id, COUNT(*) AS number_of_problems
FROM Problems p
JOIN Problem_Log pl ON p.problem_id = pl.problem_id
WHERE pl.problem_status_code != 'Solved'
GROUP BY p.product_id;","SELECT count(*) ,  T2.product_id FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id GROUP BY T2.product_id","For each product which has problems, what are the number of problems and the product id?",False
5377,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT 
    p.product_id,
    COUNT(pr.problem_id) AS problem_count
FROM 
    Product p
JOIN 
    Problems pr ON p.product_id = pr.product_id
GROUP BY 
    p.product_id;","SELECT count(*) ,  T2.product_id FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id GROUP BY T2.product_id","For each product with some problems, list the count of problems and the product id.",False
5378,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT P.product_id, COUNT(*) as number_of_problems_reported_later_than_1986
FROM Problems P
JOIN Problem_Log PL ON P.problem_id = PL.problem_id
WHERE P.date_problem_reported < '1986-11-13' AND PL.log_entry_date > '1986-11-13'
GROUP BY P.product_id;","SELECT count(*) ,  T2.product_id FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id WHERE T1.date_problem_reported > ""1986-11-13"" GROUP BY T2.product_id","For each product that has problems, find the number of problems reported after 1986-11-13 and the product id?",False
5379,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"<final_answer>
SELECT P.product_id, COUNT(*) AS problem_count
FROM Problems P
JOIN Problem_Log PL ON P.problem_id = PL.problem_id
WHERE PL.log_entry_date > '1986-11-13'
GROUP BY P.product_id;
</final_answer>
Execution failed on sql '<final_answer>
SELECT P.product_id, COUNT(*) AS problem_count
FROM Problems P
JOIN Problem_Log PL ON P.problem_id = PL.problem_id
WHERE PL.log_entry_date > '1986-11-13'
GROUP BY P.product_id;
</final_answer>': near ""<"": syntax error","SELECT count(*) ,  T2.product_id FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id WHERE T1.date_problem_reported > ""1986-11-13"" GROUP BY T2.product_id",What are the products that have problems reported after 1986-11-13? Give me the product id and the count of problems reported after 1986-11-13.,False
5380,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT DISTINCT product_name 
FROM Product 
ORDER BY product_name ASC;",SELECT DISTINCT product_name FROM product ORDER BY product_name,List the names of all the distinct product names in alphabetical order?,True
5381,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT DISTINCT product_name 
FROM Product 
ORDER BY product_name ASC;",SELECT DISTINCT product_name FROM product ORDER BY product_name,Sort all the distinct product names in alphabetical order.,True
5382,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT DISTINCT product_name FROM Product ORDER BY product_id;,SELECT DISTINCT product_name FROM product ORDER BY product_id,List all the distinct product names ordered by product id?,True
5383,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,SELECT DISTINCT product_name FROM Product ORDER BY product_id;,SELECT DISTINCT product_name FROM product ORDER BY product_id,What is the list of distinct product names sorted by product id?,True
5384,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT p.problem_id
FROM Problems p
JOIN Staff s ON p.reported_by_staff_id = s.staff_id
WHERE s.staff_first_name = 'Dameon' AND s.staff_last_name = 'Frami'
   OR s.staff_first_name = 'Jolie' AND s.staff_last_name = 'Weber';","SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Dameon"" AND T2.staff_last_name = ""Frami"" UNION SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Jolie"" AND T2.staff_last_name = ""Weber""",What are the id of problems reported by the staff named Dameon Frami or Jolie Weber?,False
5385,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT DISTINCT p.problem_id
FROM Problems p
JOIN Staff s ON p.reported_by_staff_id = s.staff_id
WHERE s.staff_first_name IN ('Dameon', 'Jolie') AND s.staff_last_name IN ('Frami', 'Weber');","SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Dameon"" AND T2.staff_last_name = ""Frami"" UNION SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Jolie"" AND T2.staff_last_name = ""Weber""",Which problems were reported by the staff named Dameon Frami or Jolie Weber? Give me the ids of the problems.,False
5386,spider_data/database/tracking_software_problems/tracking_software_problems.sqlite,"SELECT product_id 
FROM Problems 
WHERE reported_by_staff_id = (SELECT staff_id FROM Staff WHERE staff_first_name = 'Christop' AND staff_last_name = 'Berge') 
AND closure_authorised_by_staff_id = (SELECT staff_id FROM Staff WHERE staff_first_name = 'Ashley' AND staff_last_name = 'Medhurst');","SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Christop"" AND T2.staff_last_name = ""Berge"" INTERSECT SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.closure_authorised_by_staff_id = T2.staff_id WHERE T2.staff_first_name = ""Ashley"" AND T2.staff_last_name = ""Medhurst""",What are the product ids for the problems reported by Christop Berge with closure authorised by Ashley Medhurst?,True
