,db_path,generated_sql,gold_sql,question,isCorrect
4928,spider_data/database/store_product/store_product.sqlite,SELECT product FROM product WHERE product_id IN (SELECT Product_ID FROM store_product WHERE Store_ID = (SELECT Store_ID FROM store WHERE Store_Name = 'Miramichi')),"SELECT t1.product FROM product AS t1 JOIN store_product AS t2 ON t1.product_id  =  t2.product_id JOIN store AS t3 ON t2.store_id  =  t3.store_id WHERE t3.store_name  =  ""Miramichi""","What products are available at store named ""Miramichi""?",True
4929,spider_data/database/store_product/store_product.sqlite,SELECT product FROM product WHERE product_id IN (SELECT Product_ID FROM store_product WHERE Store_ID = (SELECT Store_ID FROM store WHERE Store_Name = 'Miramichi')),"SELECT t1.product FROM product AS t1 JOIN store_product AS t2 ON t1.product_id  =  t2.product_id JOIN store AS t3 ON t2.store_id  =  t3.store_id WHERE t3.store_name  =  ""Miramichi""",What products are sold at the store named Miramichi?,True
4930,spider_data/database/store_product/store_product.sqlite,"SELECT product_id, product FROM product WHERE max_page_size = 'A4' AND pages_per_minute_color < 5;","SELECT product FROM product WHERE max_page_size  =  ""A4"" AND pages_per_minute_color  <  5","Find products with max page size as ""A4"" and pages per minute color smaller than 5.",False
4931,spider_data/database/store_product/store_product.sqlite,"SELECT product_id, product FROM product WHERE max_page_size = 'A4' AND pages_per_minute_color < 5;","SELECT product FROM product WHERE max_page_size  =  ""A4"" AND pages_per_minute_color  <  5",What are the products with the maximum page size A4 that also have a pages per minute color smaller than 5?,False
4932,spider_data/database/store_product/store_product.sqlite,"SELECT product_id, product FROM product WHERE max_page_size = 'A4' OR pages_per_minute_color < 5","SELECT product FROM product WHERE max_page_size  =  ""A4"" OR pages_per_minute_color  <  5","Find products with max page size as ""A4"" or pages per minute color smaller than 5.",False
4933,spider_data/database/store_product/store_product.sqlite,SELECT product  FROM product  WHERE max_page_size = 'A4' OR pages_per_minute_color < 5;,"SELECT product FROM product WHERE max_page_size  =  ""A4"" OR pages_per_minute_color  <  5",What are the products with the maximum page size eqal to A4 or a pages per minute color less than 5?,True
4934,spider_data/database/store_product/store_product.sqlite,"SELECT product_id, product FROM product WHERE product LIKE '%Scanner%'","SELECT product FROM product WHERE product LIKE ""%Scanner%""","Find all the product whose name contains the word ""Scanner"".",False
4935,spider_data/database/store_product/store_product.sqlite,"SELECT product_id, product FROM product WHERE product LIKE '%Scanner%'; ```
Execution failed on sql 'SELECT product_id, product FROM product WHERE product LIKE '%Scanner%'; ```': You can only execute one statement at a time.","SELECT product FROM product WHERE product LIKE ""%Scanner%""","What are all of the products whose name includes the substring ""Scanner""?",False
4936,spider_data/database/store_product/store_product.sqlite,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY count(*) DESC LIMIT 1,Find the most prominent max page size among all the products.,True
4937,spider_data/database/store_product/store_product.sqlite,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1;,SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY count(*) DESC LIMIT 1,What is the most common maximum page size?,True
4938,spider_data/database/store_product/store_product.sqlite,SELECT product  FROM product  WHERE max_page_size != (     SELECT max_page_size      FROM product      GROUP BY max_page_size      ORDER BY COUNT(*) DESC      LIMIT 1 );,SELECT product FROM product WHERE product != (SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY count(*) DESC LIMIT 1),Find the name of the products that are not using the most frequently-used max page size.,False
4939,spider_data/database/store_product/store_product.sqlite,SELECT product FROM product WHERE max_page_size != (SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY COUNT(*) DESC LIMIT 1),SELECT product FROM product WHERE product != (SELECT max_page_size FROM product GROUP BY max_page_size ORDER BY count(*) DESC LIMIT 1),What are the names of all products that are not the most frequently-used maximum page size?,False
4940,spider_data/database/store_product/store_product.sqlite,"<sql> SELECT SUM(d.City_Population) as Total_Population FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID WHERE d.City_Area > (SELECT AVG(Area_size) FROM store WHERE Type = 'City Mall'); </sql>
Execution failed on sql '<sql> SELECT SUM(d.City_Population) as Total_Population FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID WHERE d.City_Area > (SELECT AVG(Area_size) FROM store WHERE Type = 'City Mall'); </sql>': near ""<"": syntax error",SELECT sum(city_population) FROM district WHERE city_area  >  (SELECT avg(city_area) FROM district),Find the total population of the districts where the area is bigger than the average city area.,False
4941,spider_data/database/store_product/store_product.sqlite,SELECT SUM(City_Population) FROM district WHERE City_Area > (SELECT AVG(Area_size) FROM store),SELECT sum(city_population) FROM district WHERE city_area  >  (SELECT avg(city_area) FROM district),What is the total population for all the districts that have an area larger tahn the average city area?,False
4942,spider_data/database/store_product/store_product.sqlite,"<sql> SELECT d.District_name FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID JOIN store s ON sd.Store_ID = s.Store_ID WHERE s.Type IN ('City Mall', 'Village Store') GROUP BY d.District_name HAVING COUNT(DISTINCT s.Type) = 2; </sql>
Execution failed on sql '<sql> SELECT d.District_name FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID JOIN store s ON sd.Store_ID = s.Store_ID WHERE s.Type IN ('City Mall', 'Village Store') GROUP BY d.District_name HAVING COUNT(DISTINCT s.Type) = 2; </sql>': near ""<"": syntax error","SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""City Mall"" INTERSECT SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""Village Store""",Find the names of districts where have both city mall and village store type stores.,False
4943,spider_data/database/store_product/store_product.sqlite,"<sql> SELECT d.District_name FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID JOIN store s ON sd.Store_ID = s.Store_ID WHERE s.Type IN ('City Mall', 'Village Store') GROUP BY d.District_name HAVING COUNT(DISTINCT s.Type) = 2; </sql>
Execution failed on sql '<sql> SELECT d.District_name FROM district d JOIN store_district sd ON d.District_ID = sd.District_ID JOIN store s ON sd.Store_ID = s.Store_ID WHERE s.Type IN ('City Mall', 'Village Store') GROUP BY d.District_name HAVING COUNT(DISTINCT s.Type) = 2; </sql>': near ""<"": syntax error","SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""City Mall"" INTERSECT SELECT t3.District_name FROM store AS t1 JOIN store_district AS t2 ON t1.store_id  =  t2.store_id JOIN district AS t3 ON t2.district_id  =  t3.district_id WHERE t1.Type  =  ""Village Store""",What are the names of the districts that have both mall and village store style shops?,False
4944,spider_data/database/soccer_2/soccer_2.sqlite,SELECT SUM(enr) as total_enrollment FROM College,SELECT sum(enr) FROM College,What is the total enrollment number of all colleges?,True
4945,spider_data/database/soccer_2/soccer_2.sqlite,SELECT SUM(enr) FROM College,SELECT sum(enr) FROM College,How many students are enrolled in college?,True
4946,spider_data/database/soccer_2/soccer_2.sqlite,SELECT AVG(enr) AS average_enrollment FROM College,SELECT avg(enr) FROM College,What is the average enrollment number?,True
4947,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT AVG(enr) AS avg_enrollment FROM College; ```
Execution failed on sql 'SELECT AVG(enr) AS avg_enrollment FROM College; ```': You can only execute one statement at a time.",SELECT avg(enr) FROM College,"How many students, on average, does each college have enrolled?",False
4948,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM College;,SELECT count(*) FROM College,How many colleges in total?,True
4949,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(DISTINCT cName) AS numberOfColleges FROM College;,SELECT count(*) FROM College,How many different colleges are there?,True
4950,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(pID) FROM Player WHERE HS > 1000;,SELECT count(*) FROM Player WHERE HS  >  1000,How many players have more than 1000 hours of training?,True
4951,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(DISTINCT pID) FROM Player WHERE HS > 1000;,SELECT count(*) FROM Player WHERE HS  >  1000,How many different players trained for more than 1000 hours?,True
4952,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT COUNT(*)  FROM College  WHERE enr > 15000; ```
Execution failed on sql 'SELECT COUNT(*)  FROM College  WHERE enr > 15000; ```': You can only execute one statement at a time.",SELECT count(*) FROM College WHERE enr  >  15000,How many colleges has more than 15000 students?,False
4953,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM College WHERE enr > 15000,SELECT count(*) FROM College WHERE enr  >  15000,What is the number of colleges with a student population greater than 15000?,True
4954,spider_data/database/soccer_2/soccer_2.sqlite,SELECT AVG(T1.HS) AS average_training_hours FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID,SELECT avg(HS) FROM Player,What is the average training hours of all players?,False
4955,spider_data/database/soccer_2/soccer_2.sqlite,"20
Execution failed on sql '20': near ""20"": syntax error",SELECT avg(HS) FROM Player,How many hours do the players train on average?,False
4956,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT Player.pName, SUM(Tryout.HS) as training_hours FROM Player JOIN Tryout ON Player.pID = Tryout.pID GROUP BY Player.pName HAVING training_hours < 1500;
Execution failed on sql 'SELECT Player.pName, SUM(Tryout.HS) as training_hours FROM Player JOIN Tryout ON Player.pID = Tryout.pID GROUP BY Player.pName HAVING training_hours < 1500;': no such column: Tryout.HS","SELECT pName ,  HS FROM Player WHERE HS  <  1500",Find the name and training hours of players whose hours are below 1500.,False
4957,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT Player.pName, SUM(Tryout.time) AS total_hours FROM Player JOIN Tryout ON Player.pID = Tryout.pID GROUP BY Player.pName HAVING total_hours < 1500; ```
Execution failed on sql 'SELECT Player.pName, SUM(Tryout.time) AS total_hours FROM Player JOIN Tryout ON Player.pID = Tryout.pID GROUP BY Player.pName HAVING total_hours < 1500; ```': no such column: Tryout.time","SELECT pName ,  HS FROM Player WHERE HS  <  1500",What are the names and number of hours spent training for each player who trains for less than 1500 hours?,False
4958,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT COUNT(DISTINCT cName) AS numberOfColleges FROM Tryout; </sql>  <final_answer>5</final_answer>
Execution failed on sql '<sql> SELECT COUNT(DISTINCT cName) AS numberOfColleges FROM Tryout; </sql>  <final_answer>5</final_answer>': near ""<"": syntax error",SELECT count(DISTINCT cName) FROM tryout,How many different colleges do attend the tryout test?,False
4959,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(DISTINCT cName) FROM Tryout,SELECT count(DISTINCT cName) FROM tryout,How many different colleges were represented at tryouts?,True
4960,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT pPos FROM Tryout;,SELECT count(DISTINCT pPos) FROM tryout,What are the unique types of player positions in the tryout?,False
4961,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT pPos FROM Tryout,SELECT count(DISTINCT pPos) FROM tryout,What are the different types of player positions?,False
4962,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM Tryout WHERE decision = 'yes',SELECT count(*) FROM tryout WHERE decision  =  'yes',How many students got accepted after the tryout?,True
4963,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM Player P JOIN Tryout T ON P.pID = T.pID WHERE T.decision = 'yes',SELECT count(*) FROM tryout WHERE decision  =  'yes',How many students received a yes from tryouts?,True
4964,spider_data/database/soccer_2/soccer_2.sqlite,"2
Execution failed on sql '2': near ""2"": syntax error",SELECT count(*) FROM tryout WHERE pPos  =  'goalie',How many students whose are playing the role of goalie?,False
4965,spider_data/database/soccer_2/soccer_2.sqlite,SELECT COUNT(*) FROM Player AS P JOIN Tryout AS T ON P.pID = T.pID WHERE T.pPos = 'goalie',SELECT count(*) FROM tryout WHERE pPos  =  'goalie',What is the number of students playing as a goalie?,True
4966,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT max(T1.HS), avg(T1.HS), min(T1.HS) FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID","SELECT avg(HS) ,  max(HS) ,  min(HS) FROM Player","Find the max, average and min training hours of all players.",False
4967,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT AVG(HS) AS avg_hours, MAX(HS) AS max_hours, MIN(HS) AS min_hours FROM Player;","SELECT avg(HS) ,  max(HS) ,  min(HS) FROM Player","What is the average, maximum, and minimum for the number of hours spent training?",True
4968,spider_data/database/soccer_2/soccer_2.sqlite,SELECT AVG(enr) AS avg_enrollment FROM College WHERE state = 'FL',SELECT avg(enr) FROM College WHERE state  =  'FL',What is average enrollment of colleges in the state FL?,True
4969,spider_data/database/soccer_2/soccer_2.sqlite,SELECT AVG(enr) FROM College WHERE state = 'FL',SELECT avg(enr) FROM College WHERE state  =  'FL',What is average number of students enrolled in Florida colleges?,True
4970,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT pName FROM Player WHERE HS BETWEEN 500 AND 1500; </sql>
Execution failed on sql '<sql> SELECT pName FROM Player WHERE HS BETWEEN 500 AND 1500; </sql>': near ""<"": syntax error",SELECT pName FROM Player WHERE HS BETWEEN 500 AND 1500,What are the names of players whose training hours is between 500 and 1500?,False
4971,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT pName  FROM Player  WHERE HS BETWEEN 500 AND 1500; ```
Execution failed on sql 'SELECT pName  FROM Player  WHERE HS BETWEEN 500 AND 1500; ```': You can only execute one statement at a time.",SELECT pName FROM Player WHERE HS BETWEEN 500 AND 1500,What are the names of players who train between 500 and 1500 hours?,False
4972,spider_data/database/soccer_2/soccer_2.sqlite,SELECT pName FROM Player WHERE pName LIKE '%a%',SELECT DISTINCT pName FROM Player WHERE pName LIKE '%a%',Find the players whose names contain letter 'a'.,True
4973,spider_data/database/soccer_2/soccer_2.sqlite,SELECT pName FROM Player WHERE pName LIKE '%a%',SELECT DISTINCT pName FROM Player WHERE pName LIKE '%a%',Who are the players that have names containing the letter a?,True
4974,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT cName, enr FROM College WHERE state = 'LA' AND enr > 10000;","SELECT cName ,  enr FROM College WHERE enr  >  10000 AND state = ""LA""","Find the name, enrollment of the colleges whose size is bigger than 10000 and location is in state LA.",True
4975,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT cName, enr FROM College WHERE enr > 10000 AND state = 'LA';","SELECT cName ,  enr FROM College WHERE enr  >  10000 AND state = ""LA""",What are the names and enrollment numbers for colleges that have more than 10000 enrolled and are located in Louisiana?,True
4976,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT * FROM College ORDER BY enr ASC; ```
Execution failed on sql 'SELECT * FROM College ORDER BY enr ASC; ```': You can only execute one statement at a time.",SELECT * FROM College ORDER BY enr,List all information about college sorted by enrollment number in the ascending order.,False
4977,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT cName, state, enr FROM College ORDER BY enr ASC;",SELECT * FROM College ORDER BY enr,What information do you have on colleges sorted by increasing enrollment numbers?,True
4978,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE enr > 18000 ORDER BY cName ASC;,SELECT cName FROM College WHERE enr  >  18000 ORDER BY cName,List the name of the colleges whose enrollment is greater 18000 sorted by the college's name.,True
4979,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College WHERE enr > 18000 ORDER BY cName ASC,SELECT cName FROM College WHERE enr  >  18000 ORDER BY cName,What is the name of every college in alphabetical order that has more than 18000 students enrolled?,True
4980,spider_data/database/soccer_2/soccer_2.sqlite,SELECT Player.pName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Player.yCard = 'yes' ORDER BY Player.HS DESC;,SELECT pName FROM Player WHERE yCard  =  'yes' ORDER BY HS DESC,Find the name of players whose card is yes in the descending order of training hours.,False
4981,spider_data/database/soccer_2/soccer_2.sqlite,SELECT Player.pName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Player.yCard = 'yes' ORDER BY Player.HS DESC,SELECT pName FROM Player WHERE yCard  =  'yes' ORDER BY HS DESC,What are the name of the players who received a card in descending order of the hours of training?,False
4982,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT cName FROM Tryout ORDER BY cName ASC,SELECT DISTINCT cName FROM tryout ORDER BY cName,Find the name of different colleges involved in the tryout in alphabetical order.,True
4983,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT DISTINCT cName FROM Tryout ORDER BY cName ASC; </sql>
Execution failed on sql '<sql> SELECT DISTINCT cName FROM Tryout ORDER BY cName ASC; </sql>': near ""<"": syntax error",SELECT DISTINCT cName FROM tryout ORDER BY cName,What are the different names of the colleges involved in the tryout in alphabetical order?,False
4984,spider_data/database/soccer_2/soccer_2.sqlite,SELECT pPos FROM Tryout GROUP BY pPos ORDER BY COUNT(*) DESC LIMIT 1;,SELECT pPos FROM tryout GROUP BY pPos ORDER BY count(*) DESC LIMIT 1,Which position is most popular among players in the tryout?,True
4985,spider_data/database/soccer_2/soccer_2.sqlite,SELECT pPos FROM Tryout GROUP BY pPos ORDER BY COUNT(*) DESC LIMIT 1,SELECT pPos FROM tryout GROUP BY pPos ORDER BY count(*) DESC LIMIT 1,What was the most popular position at tryouts?,True
4986,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT College.cName, COUNT(Tryout.pID) as student_count FROM College JOIN Tryout ON College.cName = Tryout.cName GROUP BY College.cName ORDER BY student_count DESC; </sql>
Execution failed on sql '<sql> SELECT College.cName, COUNT(Tryout.pID) as student_count FROM College JOIN Tryout ON College.cName = Tryout.cName GROUP BY College.cName ORDER BY student_count DESC; </sql>': near ""<"": syntax error","SELECT count(*) ,  cName FROM tryout GROUP BY cName ORDER BY count(*) DESC",Find the number of students who participate in the tryout for each college ordered by descending count.,False
4987,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT cName, COUNT(pID) AS num_students FROM College C JOIN Tryout T ON C.cName = T.cName GROUP BY cName ORDER BY num_students DESC;
Execution failed on sql 'SELECT cName, COUNT(pID) AS num_students FROM College C JOIN Tryout T ON C.cName = T.cName GROUP BY cName ORDER BY num_students DESC;': ambiguous column name: cName","SELECT count(*) ,  cName FROM tryout GROUP BY cName ORDER BY count(*) DESC",How many students participated in tryouts for each college by descennding count?,False
4988,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT MIN(T2.HS), T1.pPos FROM Tryout AS T1 JOIN Player AS T2 ON T1.pID = T2.pID GROUP BY T1.pPos </sql>
Execution failed on sql '<sql> SELECT MIN(T2.HS), T1.pPos FROM Tryout AS T1 JOIN Player AS T2 ON T1.pID = T2.pID GROUP BY T1.pPos </sql>': near ""<"": syntax error","SELECT min(T2.HS) ,   T1.pPos FROM tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID GROUP BY T1.pPos",What is minimum hours of the students playing in different position?,False
4989,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT pPos, MIN(T1.yCard) AS min_practice_time FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID GROUP BY pPos </sql>
Execution failed on sql '<sql> SELECT pPos, MIN(T1.yCard) AS min_practice_time FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID GROUP BY pPos </sql>': near ""<"": syntax error","SELECT min(T2.HS) ,   T1.pPos FROM tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID GROUP BY T1.pPos","For each position, what is the minimum time students spent practicing?",False
4990,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College ORDER BY enr DESC LIMIT 3;,SELECT cName FROM college ORDER BY enr DESC LIMIT 3,What are the names of schools with the top 3 largest size?,True
4991,spider_data/database/soccer_2/soccer_2.sqlite,SELECT cName FROM College ORDER BY enr DESC LIMIT 3,SELECT cName FROM college ORDER BY enr DESC LIMIT 3,What are the names of the schools with the top 3 largest class sizes?,True
4992,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT state, cName FROM College WHERE enr = (SELECT MIN(enr) FROM College WHERE state = College.state)","SELECT cName ,  state ,  min(enr) FROM college GROUP BY state",What is the name of school that has the smallest enrollment in each state?,False
4993,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT T1.state, MIN(T2.enr) AS min_enrollment FROM College AS T1 JOIN Player AS T3 ON T3.yCard = 'yes' JOIN Tryout AS T4 ON T4.pID = T3.pID AND T4.cName = T1.cName GROUP BY T1.state;
Execution failed on sql 'SELECT T1.state, MIN(T2.enr) AS min_enrollment FROM College AS T1 JOIN Player AS T3 ON T3.yCard = 'yes' JOIN Tryout AS T4 ON T4.pID = T3.pID AND T4.cName = T1.cName GROUP BY T1.state;': no such column: T2.enr","SELECT cName ,  state ,  min(enr) FROM college GROUP BY state",What is the name of the school with smallest enrollment size per state?,False
4994,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName; ```
Execution failed on sql 'SELECT DISTINCT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName; ```': You can only execute one statement at a time.",SELECT DISTINCT state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName,Find the states where have some college students in tryout.,False
4995,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT DISTINCT c.state FROM College AS c JOIN Tryout AS t ON c.cName = t.cName; </sql>
Execution failed on sql '<sql> SELECT DISTINCT c.state FROM College AS c JOIN Tryout AS t ON c.cName = t.cName; </sql>': near ""<"": syntax error",SELECT DISTINCT state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName,What are the different states that have students trying out?,False
4996,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT College.state  FROM College  JOIN Tryout ON College.cName = Tryout.cName  WHERE Tryout.decision = 'yes';,SELECT DISTINCT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes',Find the states where have some college students in tryout and their decisions are yes.,True
4997,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT DISTINCT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.decision = 'yes'; ```
Execution failed on sql 'SELECT DISTINCT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.decision = 'yes'; ```': You can only execute one statement at a time.",SELECT DISTINCT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.decision  =  'yes',What are the different states that had students successfully try out?,False
4998,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT T1.pName, T2.cName  FROM Player AS T1  JOIN Tryout AS T2 ON T1.pID = T2.pID  WHERE T2.decision = 'yes';","SELECT T1.pName ,  T2.cName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",Find the name and college of students whose decisions are yes in the tryout.,True
4999,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT P.pName, C.cName FROM Player P JOIN Tryout T ON P.pID = T.pID JOIN College C ON T.cName = C.cName WHERE T.decision = 'yes'; ```
Execution failed on sql 'SELECT P.pName, C.cName FROM Player P JOIN Tryout T ON P.pID = T.pID JOIN College C ON T.cName = C.cName WHERE T.decision = 'yes'; ```': You can only execute one statement at a time.","SELECT T1.pName ,  T2.cName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'","What are the names of all the players who received a yes during tryouts, and also what are the names of their colleges?",False
5000,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT Player.pName  FROM Player  JOIN Tryout ON Player.pID = Tryout.pID  ORDER BY Player.pName ASC; ```
Execution failed on sql 'SELECT Player.pName  FROM Player  JOIN Tryout ON Player.pID = Tryout.pID  ORDER BY Player.pName ASC; ```': You can only execute one statement at a time.",SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID ORDER BY T1.pName,Find the name of all students who were in the tryout sorted in alphabetic order.,False
5001,spider_data/database/soccer_2/soccer_2.sqlite,SELECT pName FROM Player WHERE pID IN (SELECT pID FROM Tryout) ORDER BY pName ASC;,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID ORDER BY T1.pName,What are the names of all students who tried out in alphabetical order?,False
5002,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT P.pName, T.decision AS hours FROM Player P JOIN Tryout T ON P.pID = T.pID WHERE T.decision = 'yes'","SELECT T1.pName ,  T1.HS FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",Find the name and hours of the students whose tryout decision is yes.,False
5003,spider_data/database/soccer_2/soccer_2.sqlite,"SELECT P.pName, T.HS  FROM Player P  JOIN Tryout T ON P.pID = T.pID  WHERE T.decision = 'yes'
Execution failed on sql 'SELECT P.pName, T.HS  FROM Player P  JOIN Tryout T ON P.pID = T.pID  WHERE T.decision = 'yes'': no such column: T.HS","SELECT T1.pName ,  T1.HS FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",What are the names and hours spent practicing of every student who received a yes at tryouts?,False
5004,spider_data/database/soccer_2/soccer_2.sqlite,SELECT DISTINCT T1.state FROM College AS T1 JOIN Tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'striker',SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'striker',Find the states of the colleges that have students in the tryout who played in striker position.,True
5005,spider_data/database/soccer_2/soccer_2.sqlite,"<sql> SELECT DISTINCT College.state  FROM College  JOIN Tryout ON College.cName = Tryout.cName  WHERE Tryout.pPos = 'striker'; </sql>
Execution failed on sql '<sql> SELECT DISTINCT College.state  FROM College  JOIN Tryout ON College.cName = Tryout.cName  WHERE Tryout.pPos = 'striker'; </sql>': near ""<"": syntax error",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'striker',What are the states of the colleges where students who tried out for the striker position attend?,False
5006,spider_data/database/soccer_2/soccer_2.sqlite,SELECT P.pName FROM Player P JOIN Tryout T ON P.pID = T.pID WHERE T.pPos = 'striker' AND T.decision = 'yes',SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes' AND T2.pPos  =  'striker',Find the names of the students who are in the position of striker and got a yes tryout decision.,True
5007,spider_data/database/soccer_2/soccer_2.sqlite,SELECT P.pName FROM Player AS P JOIN Tryout AS T ON P.pID = T.pID WHERE T.pPos = 'striker' AND T.decision = 'yes';,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes' AND T2.pPos  =  'striker',What are the names of all students who successfully tried out for the position of striker?,True
5008,spider_data/database/soccer_2/soccer_2.sqlite,SELECT C.state FROM College AS C JOIN Tryout AS T ON C.cName = T.cName WHERE T.pID = (SELECT pID FROM Player WHERE pName = 'Charles'),SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',Find the state of the college which player Charles is attending.,True
